id,last_scraped,host_since,host_listings_count,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,bed_type,price,security_deposit,cleaning_fee,review_scores_rating,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,has_availability,is_review,days_host
2189370,2019-01-17,2013-02-04,1176,f,f,District 19,36.16310097468821,-86.77974482978554,Entire home/apt,Apartment,5,2.0,2,Real Bed,999.0,0.0,89.0,86.0,31,8.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2173
2192163,2019-01-17,2014-01-10,2,f,t,District 11,36.2555294545997,-86.64141006344148,Private room,House,8,1.0,1,Real Bed,79.0,0.0,25.0,99.0,33,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1833
2203929,2019-01-17,2010-12-15,28,f,f,District 19,36.16516387504088,-86.7760385619353,Entire home/apt,Loft,6,1.0,2,Real Bed,317.0,0.0,90.0,94.0,40,9.0,10.0,9.0,9.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2955
2216697,2019-01-17,2012-07-09,5,f,t,District 18,36.13032111315288,-86.79628960232753,Entire home/apt,Apartment,6,1.0,1,Real Bed,130.0,100.0,50.0,87.0,312,9.0,10.0,9.0,9.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2383
2227650,2019-01-17,2010-12-15,28,f,f,District 19,36.16511509261243,-86.77603766306419,Entire home/apt,Loft,6,2.5,2,Real Bed,289.0,0.0,115.0,87.0,26,9.0,10.0,9.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2955
2242886,2019-01-17,2012-08-31,1,t,t,District 16,36.11416995648359,-86.73039594119854,Private room,House,3,1.0,1,Real Bed,95.0,100.0,35.0,99.0,42,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2330
2247632,2019-01-17,2012-04-28,1,t,t,District 6,36.18639514258656,-86.71778782238893,Entire home/apt,House,12,3.0,4,Real Bed,450.0,500.0,175.0,96.0,108,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2455
2261942,2019-01-17,2014-01-22,1,t,t,District 5,36.181806401029284,-86.75280012561183,Private room,Bungalow,2,1.0,1,Real Bed,83.0,0.0,0.0,98.0,432,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1821
2273933,2019-01-17,2011-03-14,4,f,t,District 24,36.14057775538615,-86.8255066938814,Entire home/apt,House,6,3.0,3,Real Bed,550.0,500.0,150.0,100.0,4,9.0,10.0,9.0,10.0,10.0,t,f,moderate,f,f,t,True,2866
2289868,2019-01-17,2014-01-27,1,t,t,District 6,36.175131760101884,-86.73803030663362,Entire home/apt,Guesthouse,4,1.0,1,Real Bed,130.0,300.0,30.0,99.0,441,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1816
2292200,2019-01-17,2014-01-27,1,f,t,District 7,36.188953300332585,-86.71340122097193,Entire home/apt,Apartment,2,1.0,1,Real Bed,105.0,200.0,100.0,98.0,24,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1816
2316288,2019-01-17,2013-07-11,2,t,t,District 6,36.18719194205109,-86.74243232613104,Entire home/apt,House,4,1.0,1,Real Bed,115.0,100.0,55.0,98.0,172,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2016
2372334,2019-01-17,2012-01-04,7,f,t,District 6,36.179043595715854,-86.74500333728939,Private room,House,2,1.0,1,Real Bed,70.0,0.0,25.0,99.0,40,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2570
2383365,2019-01-17,2012-07-09,5,f,t,District 18,36.131640599328605,-86.79614401297395,Entire home/apt,Apartment,4,1.0,1,Real Bed,130.0,100.0,50.0,94.0,355,9.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2383
2396505,2019-01-17,2014-02-09,1,t,t,District 18,36.13636835474698,-86.81318577117135,Entire home/apt,House,8,3.5,4,Real Bed,585.0,600.0,200.0,100.0,42,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1803
2400986,2019-01-17,2010-12-15,28,f,f,District 19,36.164929669152016,-86.77677364141495,Entire home/apt,Loft,4,1.0,1,Real Bed,262.0,0.0,70.0,92.0,23,9.0,10.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,2955
2410308,2019-01-17,2014-02-17,1,t,t,District 5,36.18997656677749,-86.76862914093988,Entire home/apt,Bus,6,1.0,2,Real Bed,101.0,0.0,25.0,91.0,272,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1795
2430070,2019-01-17,2013-10-28,2,t,t,District 6,36.17127181679972,-86.74256148926412,Entire home/apt,Bungalow,6,1.0,3,Real Bed,122.0,0.0,75.0,99.0,82,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1907
2447455,2019-01-17,2014-02-23,2,t,t,District 16,36.11106971524855,-86.73221831946961,Entire home/apt,House,8,2.0,3,Real Bed,175.0,120.0,95.0,100.0,41,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1789
2473234,2019-01-17,2014-02-27,1,t,t,District 6,36.18218209923758,-86.7260018394186,Private room,Guest suite,2,1.0,1,Real Bed,60.0,150.0,70.0,100.0,89,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1785
2479230,2019-01-17,2012-07-01,3,t,t,District 19,36.144536566687385,-86.79452169831569,Entire home/apt,Apartment,5,1.0,2,Real Bed,88.0,0.0,80.0,99.0,85,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2391
2521338,2019-01-17,2011-07-12,12,f,f,District 12,36.18870497081009,-86.59035717154026,Private room,House,1,1.0,1,Airbed,30.0,250.0,35.0,93.0,3,7.0,10.0,10.0,10.0,8.0,f,f,strict_14_with_grace_period,f,f,t,True,2746
2560751,2019-01-17,2013-06-11,51,t,f,District 18,36.13031242315361,-86.80989165944746,Entire home/apt,House,9,2.0,3,Real Bed,135.0,350.0,160.0,97.0,156,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2046
2562502,2019-01-17,2014-03-13,3,t,t,District 6,36.183712087403954,-86.74433385421942,Private room,House,4,1.0,1,Real Bed,89.0,0.0,0.0,97.0,407,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1771
2577619,2019-01-17,2012-05-02,6,f,t,District 18,36.141644695394966,-86.81627754708224,Entire home/apt,House,12,3.0,5,Real Bed,646.0,500.0,250.0,94.0,83,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2451
2581896,2019-01-17,2014-03-17,5,t,t,District 6,36.170611080945584,-86.74255851380255,Entire home/apt,Apartment,4,1.0,1,Real Bed,99.0,300.0,65.0,99.0,185,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1767
2599447,2019-01-17,2013-10-28,3,f,t,District 4,36.01551865899446,-86.71463389424382,Private room,House,4,1.0,2,Real Bed,400.0,150.0,150.0,99.0,21,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1907
2608052,2019-01-17,2014-03-20,1,t,t,District 24,36.15044585133407,-86.83158218126238,Entire home/apt,House,6,2.5,3,Real Bed,400.0,1500.0,180.0,99.0,91,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1764
2625179,2019-01-17,2013-11-15,2,f,t,District 18,36.130210171169075,-86.79839836323137,Entire home/apt,Apartment,2,1.0,1,Real Bed,163.0,350.0,200.0,73.0,3,7.0,10.0,10.0,10.0,7.0,f,f,moderate,f,f,t,True,1889
2666769,2019-01-17,2013-10-21,6,t,t,District 21,36.14594361397849,-86.81891740768175,Entire home/apt,House,4,1.0,1,Real Bed,88.0,250.0,65.0,99.0,377,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1914
2687266,2019-01-17,2014-03-31,1,t,t,District 17,36.13238918886381,-86.76922580255692,Entire home/apt,Bungalow,14,2.0,4,Real Bed,149.0,250.0,85.0,97.0,260,9.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1753
2694882,2019-01-17,2014-03-17,5,t,t,District 6,36.17029386248064,-86.7410376222617,Entire home/apt,Apartment,4,1.0,1,Real Bed,99.0,300.0,65.0,99.0,185,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1767
2699594,2019-01-17,2011-09-01,1,t,f,District 19,36.162225246879686,-86.77752066482077,Entire home/apt,Condominium,4,1.5,1,Real Bed,320.0,0.0,206.0,99.0,138,10.0,10.0,10.0,10.0,10.0,t,f,super_strict_30,f,f,t,True,2695
2710049,2019-01-17,2009-06-19,13,t,t,District 12,36.161617415602656,-86.59109880331292,Private room,House,1,1.0,1,Real Bed,28.0,0.0,0.0,100.0,9,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,3499
2726453,2019-01-17,2012-05-02,6,f,t,District 18,36.140132617697745,-86.8150184121304,Entire home/apt,House,6,2.5,2,Real Bed,99.0,200.0,95.0,96.0,102,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2451
2743820,2019-01-17,2013-03-13,2,t,t,District 7,36.217828222118456,-86.71521967758603,Entire home/apt,House,5,1.0,2,Real Bed,95.0,500.0,50.0,95.0,75,10.0,9.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,2136
2748427,2019-01-17,2014-04-08,1,t,t,District 7,36.207146217819364,-86.72179545835039,Entire home/apt,Guest suite,6,1.0,2,Real Bed,69.0,250.0,30.0,97.0,393,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1745
2762501,2019-01-17,2014-04-10,1,t,t,District 6,36.17421672462151,-86.74305448092508,Entire home/apt,House,4,1.0,2,Real Bed,350.0,300.0,0.0,99.0,20,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,t,True,1743
2792286,2019-01-17,2012-01-30,1,t,t,District 7,36.20119369635466,-86.72109528887998,Private room,House,2,1.0,1,Real Bed,74.0,100.0,10.0,99.0,86,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2544
2811765,2019-01-17,2013-03-14,2,f,t,District 17,36.13434396737044,-86.7773466245497,Entire home/apt,Bungalow,4,2.5,3,Real Bed,350.0,250.0,100.0,100.0,5,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,t,t,t,True,2135
2824336,2019-01-17,2014-04-18,3,t,t,District 19,36.14909384267516,-86.7886794216448,Entire home/apt,House,16,2.0,4,Real Bed,499.0,500.0,150.0,98.0,103,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1735
2845722,2019-01-17,2010-08-12,4,t,t,District 7,36.201210397317965,-86.72673784828315,Private room,House,2,1.0,1,Real Bed,55.0,0.0,0.0,98.0,355,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,3080
2874811,2019-01-17,2012-10-03,2,t,t,District 6,36.166620578443094,-86.74860006010663,Entire home/apt,Bungalow,4,1.0,2,Real Bed,84.0,0.0,75.0,99.0,150,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2297
2881237,2019-01-17,2014-04-25,2,f,t,District 19,36.15917037433122,-86.76758271871613,Entire home/apt,Apartment,4,1.0,1,Real Bed,211.0,150.0,120.0,96.0,121,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1728
2882505,2019-01-17,2011-08-27,1,t,t,District 19,36.14732262211842,-86.78760223190045,Private room,Bungalow,4,1.0,1,Real Bed,100.0,0.0,40.0,98.0,531,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,2700
2906397,2019-01-17,2013-05-01,1,f,t,District 18,36.1344804522974,-86.81938281873201,Entire home/apt,House,9,2.0,4,Real Bed,799.0,200.0,200.0,95.0,27,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,2087
2906844,2019-01-17,2013-04-27,2,t,t,District 6,36.17717844723675,-86.74109483810088,Entire home/apt,Guesthouse,2,1.0,0,Real Bed,120.0,0.0,75.0,99.0,308,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2091
2908364,2019-01-17,2014-04-28,1,f,t,District 15,36.22013906455729,-86.70626302135666,Entire home/apt,House,12,3.0,4,Real Bed,650.0,450.0,196.0,99.0,19,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1725
2919027,2019-01-17,2014-04-29,1,f,f,District 18,36.13275020875877,-86.80818410744396,Entire home/apt,House,6,3.5,3,Real Bed,300.0,500.0,90.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,1724
2928308,2019-01-17,2010-08-12,4,t,t,District 7,36.199270501282186,-86.7238397541787,Private room,House,4,1.0,2,Real Bed,110.0,0.0,10.0,96.0,39,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,3080
2931998,2019-01-17,2013-02-19,2,t,f,District 6,36.174770039724024,-86.73980930243845,Entire home/apt,Bungalow,4,2.0,2,Real Bed,195.0,150.0,90.0,99.0,61,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2158
2943912,2019-01-17,2013-04-21,3,t,t,District 12,36.15166647455468,-86.57886295031021,Entire home/apt,House,10,3.0,3,Real Bed,250.0,300.0,100.0,95.0,41,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2097
2950152,2019-01-17,2014-05-03,1,t,t,District 17,36.142250222788476,-86.7928637279917,Entire home/apt,House,9,1.5,3,Real Bed,169.0,0.0,70.0,96.0,301,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1720
2957794,2019-01-17,2012-02-07,3,t,t,District 18,36.12169009734107,-86.79365269285151,Private room,House,2,1.0,1,Real Bed,130.0,0.0,0.0,100.0,164,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,2536
2958698,2019-01-17,2013-05-30,1,f,f,District 24,36.14578628861476,-86.83957240803262,Entire home/apt,House,10,3.0,4,Real Bed,300.0,0.0,0.0,98.0,18,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2058
2984307,2019-01-17,2011-10-02,10,t,t,District 18,36.13549714581465,-86.79392555758076,Entire home/apt,Bungalow,4,1.0,2,Real Bed,69.0,200.0,65.0,98.0,320,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2664
2989603,2019-01-17,2012-10-17,1,f,t,District 18,36.1364033393151,-86.80128839640233,Entire home/apt,Apartment,4,1.0,1,Real Bed,148.0,0.0,75.0,89.0,58,9.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2283
2994181,2019-01-17,2011-06-08,2,t,t,District 20,36.159930434228286,-86.847219113753,Entire home/apt,House,6,3.0,3,Real Bed,250.0,200.0,125.0,99.0,16,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2780
2994195,2019-01-17,2011-06-08,2,t,t,District 20,36.15984753603009,-86.84851916480007,Private room,House,2,1.0,1,Real Bed,70.0,100.0,0.0,99.0,122,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2780
3013183,2019-01-17,2012-06-06,2,t,t,District 9,36.2473678705021,-86.69379841977604,Entire home/apt,House,12,2.0,4,Real Bed,195.0,0.0,0.0,98.0,86,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2416
3021231,2019-01-17,2014-05-11,1,t,t,District 17,36.121331484821894,-86.7824493728447,Entire home/apt,House,12,3.0,4,Real Bed,155.0,150.0,140.0,98.0,105,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1712
3032838,2019-01-17,2014-05-12,1,f,t,District 15,36.234982956739685,-86.69496324851916,Entire home/apt,House,4,2.0,2,Real Bed,120.0,300.0,200.0,100.0,6,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1711
3043332,2019-01-17,2010-11-20,2,t,t,District 15,36.16428925135894,-86.6838359576668,Entire home/apt,Guest suite,3,1.0,1,Real Bed,70.0,150.0,40.0,96.0,207,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,2980
3052313,2019-01-17,2014-05-14,1,f,f,District 18,36.122282469822956,-86.80152380225206,Entire home/apt,House,8,3.5,4,Real Bed,400.0,400.0,200.0,100.0,4,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1709
3056884,2019-01-17,2014-04-06,1,f,f,District 25,36.114809785533325,-86.78928808167142,Entire home/apt,Guesthouse,4,1.0,1,Real Bed,275.0,275.0,50.0,100.0,3,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1747
3066535,2019-01-17,2012-07-31,2,f,t,District 19,36.1750858972702,-86.78043865576332,Entire home/apt,Apartment,5,1.0,1,Real Bed,159.0,100.0,20.0,96.0,236,10.0,9.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2361
3072413,2019-01-17,2013-10-25,3,t,t,District 7,36.21516843470357,-86.72556517638594,Private room,House,4,1.0,2,Real Bed,95.0,100.0,35.0,95.0,40,9.0,9.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,1910
3076383,2019-01-17,2012-03-04,1,t,f,District 6,36.16750941294653,-86.74156701045432,Entire home/apt,House,8,2.0,3,Real Bed,372.0,0.0,180.0,99.0,72,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2510
3095791,2019-01-17,2012-08-18,1,f,t,District 21,36.155324928485896,-86.80040215144281,Private room,Apartment,1,1.0,1,Real Bed,60.0,0.0,0.0,94.0,49,9.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,t,True,2343
3107569,2019-01-17,2014-05-13,7,t,f,District 5,36.19976179034785,-86.7605724503831,Entire home/apt,House,16,3.0,7,Real Bed,600.0,1000.0,300.0,97.0,91,9.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1710
3112283,2019-01-17,2014-05-21,2,f,t,District 34,36.058963784918696,-86.84680026723505,Private room,House,2,1.0,1,Real Bed,80.0,0.0,0.0,95.0,33,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1702
3116713,2019-01-17,2011-07-12,12,f,f,District 12,36.187374354227366,-86.59014603617977,Private room,House,5,1.0,1,Real Bed,30.0,250.0,35.0,90.0,6,9.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2746
3121821,2019-01-17,2014-04-09,2,t,f,District 6,36.1877409709256,-86.74115460177843,Entire home/apt,Loft,2,1.0,0,Real Bed,95.0,0.0,15.0,99.0,590,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1744
3123909,2019-01-17,2013-08-05,2,t,t,District 19,36.18160822783359,-86.79086444978464,Entire home/apt,House,10,2.5,4,Real Bed,489.0,500.0,125.0,98.0,93,10.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,1991
3158038,2019-01-17,2013-03-24,1,f,f,District 17,36.1348018882008,-86.78513738871487,Entire home/apt,House,6,3.0,3,Real Bed,525.0,1250.0,179.0,100.0,14,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2125
3200462,2019-01-17,2012-10-06,1,f,t,District 5,36.18564299349351,-86.75687796690681,Entire home/apt,Bungalow,5,2.5,2,Real Bed,132.0,0.0,35.0,91.0,122,8.0,9.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,2294
3206885,2019-01-17,2013-09-12,2,t,t,District 6,36.176740346602095,-86.73510679218487,Entire home/apt,House,8,2.0,3,Real Bed,329.0,250.0,110.0,99.0,58,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1953
3215996,2019-01-17,2013-04-21,2,t,f,District 5,36.192894804583716,-86.7489336675692,Entire home/apt,House,6,1.0,2,Real Bed,125.0,200.0,80.0,96.0,248,9.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2097
3231144,2019-01-17,2014-06-03,2,f,f,District 18,36.129366025143256,-86.79364121686211,Entire home/apt,Apartment,4,1.0,1,Real Bed,99.0,250.0,60.0,97.0,8,10.0,10.0,10.0,9.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,1689
3246291,2019-01-17,2014-06-05,2,t,f,District 6,36.16575565762556,-86.74431054517284,Private room,House,2,1.0,1,Real Bed,59.0,0.0,35.0,99.0,129,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1687
3258026,2019-01-17,2014-05-21,3,t,t,District 19,36.18221111255156,-86.79217038493105,Entire home/apt,House,9,3.0,3,Real Bed,625.0,150.0,150.0,97.0,28,10.0,9.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,1702
3258485,2019-01-17,2014-05-21,3,t,t,District 19,36.18179932597496,-86.7927334303792,Private room,House,4,1.0,1,Real Bed,90.0,0.0,25.0,96.0,16,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1702
3275310,2019-01-17,2013-05-05,2,t,f,District 6,36.17941575930143,-86.73079611600677,Entire home/apt,House,10,2.0,4,Real Bed,500.0,500.0,175.0,98.0,40,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,2083
3278713,2019-01-17,2014-06-09,1,t,f,District 19,36.16485320265448,-86.77624144052093,Entire home/apt,Loft,4,1.0,1,Real Bed,220.0,300.0,70.0,97.0,260,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1683
3328710,2019-01-17,2014-06-15,6,t,t,District 21,36.15246552264622,-86.81883735469974,Entire home/apt,Apartment,4,2.0,2,Real Bed,160.0,0.0,75.0,95.0,6,9.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,t,True,1677
3344930,2019-01-17,2014-06-15,3,t,t,District 19,36.16650334478106,-86.77733306998344,Entire home/apt,Condominium,6,1.0,2,Real Bed,250.0,100.0,140.0,97.0,284,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1677
3379848,2019-01-17,2014-06-20,1,t,t,District 16,36.124513358445746,-86.71122762836353,Entire home/apt,Guest suite,3,1.0,1,Real Bed,120.0,0.0,55.0,100.0,50,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1672
3398939,2019-01-17,2014-06-23,17,t,t,District 19,36.17412805479332,-86.7822020224399,Entire home/apt,Condominium,6,1.0,1,Real Bed,115.0,0.0,85.0,96.0,220,9.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1669
3402096,2019-01-17,2014-03-16,1,t,t,District 6,36.17393552039098,-86.73236310318005,Entire home/apt,House,4,1.0,2,Real Bed,132.0,0.0,85.0,99.0,359,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,1768
3405468,2019-01-17,2014-06-23,1,f,t,District 7,36.20264229340389,-86.70022478322598,Entire home/apt,House,8,2.0,4,Real Bed,285.0,500.0,125.0,98.0,34,10.0,9.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1669
3425106,2019-01-17,2014-06-25,4,f,t,District 19,36.17555906988045,-86.7975860624786,Entire home/apt,Townhouse,12,2.5,2,Real Bed,350.0,0.0,125.0,94.0,86,10.0,8.0,10.0,10.0,9.0,f,f,moderate,f,f,t,True,1667
3456593,2019-01-17,2014-06-29,1,t,f,District 20,36.15910775522189,-86.84943058842468,Entire home/apt,House,6,2.0,3,Real Bed,180.0,500.0,100.0,99.0,59,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1663
3513447,2019-01-17,2014-05-19,1,t,t,District 7,36.20270447031322,-86.70273368229869,Entire home/apt,House,2,1.0,1,Real Bed,129.0,0.0,25.0,93.0,210,9.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1704
3533639,2019-01-17,2014-07-07,1,f,t,District 17,36.125284794895116,-86.77684167947416,Entire home/apt,Condominium,4,1.0,1,Real Bed,109.0,0.0,65.0,98.0,90,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1655
3533649,2019-01-17,2011-08-22,6,f,t,District 2,36.21866060477719,-86.79496711044895,Private room,House,3,1.0,1,Pull-out Sofa,57.0,0.0,0.0,92.0,257,10.0,9.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2705
3534875,2019-01-17,2014-06-25,4,f,t,District 19,36.17669012324478,-86.79767985623032,Private room,House,2,1.5,1,Real Bed,85.0,0.0,0.0,94.0,76,10.0,9.0,10.0,10.0,9.0,f,f,flexible,f,f,t,True,1667
3550048,2019-01-17,2013-06-11,51,t,f,District 18,36.127117925623104,-86.8110142936368,Entire home/apt,House,12,2.0,4,Real Bed,135.0,350.0,185.0,93.0,112,9.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,2046
3571432,2019-01-17,2013-08-02,7,f,f,District 19,36.1511689815699,-86.79538695124815,Entire home/apt,Apartment,4,1.0,1,Real Bed,120.0,100.0,50.0,91.0,500,9.0,9.0,9.0,9.0,9.0,t,f,moderate,f,f,t,True,1994
3576806,2019-01-17,2013-02-13,1,f,t,District 6,36.17977526394995,-86.72895106128466,Entire home/apt,House,5,2.0,2,Real Bed,225.0,500.0,100.0,100.0,32,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,2164
3578360,2019-01-17,2014-01-04,2,f,f,District 6,36.16369107608653,-86.74046269339682,Entire home/apt,House,4,2.0,2,Real Bed,120.0,0.0,75.0,94.0,50,9.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1839
3584983,2019-01-17,2014-07-13,2,f,t,District 34,36.103228922244384,-86.83435249262095,Entire home/apt,House,8,2.5,4,Real Bed,799.0,0.0,300.0,100.0,14,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,1649
3595967,2019-01-17,2014-04-09,1,f,t,District 17,36.13954763674555,-86.76487746606779,Entire home/apt,House,7,2.5,3,Real Bed,285.0,285.0,150.0,99.0,33,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,1744
3615228,2019-01-17,2009-09-19,1,t,t,District 24,36.15040279774447,-86.84700880973264,Entire home/apt,Guest suite,1,1.0,0,Real Bed,68.0,200.0,50.0,97.0,50,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,3407
3643239,2019-01-17,2014-06-01,17,t,t,District 19,36.16523127099703,-86.77548761145634,Private room,Hostel,4,7.0,1,Real Bed,120.0,0.0,10.0,92.0,77,9.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1691
3648549,2019-01-17,2011-08-06,1,t,t,District 25,36.10484656883101,-86.7969838034541,Entire home/apt,Apartment,4,1.0,1,Real Bed,90.0,100.0,62.0,99.0,75,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,2721
